variant,epoch,train_total_loss,train_mse_loss,train_contrastive_loss,validation_MAE,validation_RMSE,validation_SMAPE,validation_R2,ensemble_weight_1,ensemble_weight_2
No_Residual_Gate,1,142.7124444580078,142.64376770019533,3.433828935623169,10.01273250579834,12.237569925266259,135.70526123046875,-1.696096658706665,0.4934655427932739,0.5065343976020813
No_Residual_Gate,2,90.98242294311524,90.91374313354493,3.4339863300323485,6.517562389373779,7.96654309399053,66.58007049560547,-0.14257550239562988,0.49028775095939636,0.509712278842926
No_Residual_Gate,3,70.83378341674805,70.76510360717774,3.433986988067627,6.405603408813477,7.779061496093842,65.02397918701172,-0.08943033218383789,0.4885827600955963,0.5114172101020813
No_Residual_Gate,4,69.05135940551757,68.98267959594726,3.4339869594573975,6.385916709899902,7.749488567581865,64.79955291748047,-0.08116292953491211,0.4881731867790222,0.5118268132209778
No_Residual_Gate,5,69.74707641601563,69.67839660644532,3.433985891342163,6.331731796264648,7.7148113626693595,64.51295471191406,-0.07150876522064209,0.487981915473938,0.512018084526062
No_Residual_Gate,6,65.24616943359375,65.17748992919923,3.433947219848633,5.842978000640869,7.241156083849047,60.534339904785156,0.05602407455444336,0.48939046263694763,0.5106094479560852
No_Residual_Gate,7,50.64570007324219,50.577025146484374,3.433702335357666,4.5153937339782715,5.823176597111953,49.31547164916992,0.38952910900115967,0.49448472261428833,0.5055153369903564
No_Residual_Gate,8,36.001858444213866,35.93326713562012,3.4295799922943115,3.4764420986175537,4.410110622065226,43.86956024169922,0.6498581171035767,0.4991610050201416,0.5008389949798584
No_Residual_Gate,9,24.89271598815918,24.82266799926758,3.5023931884765624,3.9592385292053223,5.027382637827937,64.79732513427734,0.5449815988540649,0.4986498951911926,0.5013501644134521
No_Residual_Gate,10,24.237497444152833,24.161565475463867,3.7965962409973146,3.6792101860046387,4.530930080301188,63.01020812988281,0.630410373210907,0.4985407292842865,0.5014593005180359
No_Residual_Gate,11,22.8864208984375,22.806335067749025,4.004291429519653,3.615253210067749,4.45838227052064,62.40483474731445,0.6421511173248291,0.4981561601161957,0.5018438100814819
No_Residual_Gate,12,21.883268089294432,21.80012638092041,4.157083148956299,3.5982940196990967,4.355974737635308,65.00099182128906,0.658401608467102,0.4981086254119873,0.5018913745880127
No_Residual_Gate,13,21.254842643737792,21.166437301635742,4.420260944366455,3.712390184402466,4.504068019373657,71.32144927978516,0.6347796320915222,0.49797192215919495,0.5020279884338379
No_Residual_Gate,14,21.95973804473877,21.867089500427245,4.6324189758300784,3.73063063621521,4.523748884535581,68.54727172851562,0.6315809488296509,0.4972611963748932,0.5027388334274292
No_Residual_Gate,15,21.286635093688965,21.19466854095459,4.59833836555481,3.8611857891082764,4.69818646769209,68.75944519042969,0.6026203632354736,0.4967176616191864,0.503282368183136
No_Residual_Gate,16,21.01231014251709,20.919321556091308,4.649424819946289,3.7176520824432373,4.5694813029546095,65.27455139160156,0.6240943074226379,0.49622267484664917,0.5037773251533508
No_Residual_Gate,17,20.29618896484375,20.204067192077638,4.606092796325684,3.913170337677002,4.74156162210415,72.29613494873047,0.5952490568161011,0.4960860013961792,0.5039140582084656
No_Residual_Gate,18,19.902949447631837,19.81182441711426,4.55626030921936,3.749295234680176,4.499236995860729,68.00824737548828,0.6355627179145813,0.4962173402309418,0.5037825703620911
No_Residual_Gate,19,20.31246147155762,20.219900093078614,4.628068418502807,3.616132974624634,4.325883746401183,63.13533020019531,0.6631048321723938,0.49579015374183655,0.5042098760604858
No_Residual_Gate,20,20.09228157043457,20.00187885284424,4.5201426696777345,4.047018527984619,4.892121010020559,73.01509094238281,0.5691367387771606,0.49492818117141724,0.505071759223938
No_Residual_Gate,21,20.157956848144533,20.066507263183595,4.572460947036743,4.1017632484436035,4.932197717606374,76.4853286743164,0.5620484352111816,0.49476027488708496,0.505239725112915
No_Residual_Gate,22,19.568388748168946,19.47510227203369,4.664321851730347,3.9922759532928467,4.860350287101752,69.4152603149414,0.5747148990631104,0.4940943121910095,0.5059057474136353
No_Residual_Gate,23,19.536478805541993,19.446586723327638,4.494603681564331,4.022953987121582,4.902567459412649,69.80493927001953,0.567294716835022,0.4938027262687683,0.5061972737312317
No_Residual_Gate,24,19.436901245117188,19.34876396179199,4.406867990493774,4.135024070739746,4.987224278680414,73.85013580322266,0.5522218942642212,0.49362459778785706,0.5063753724098206
No_Residual_Gate,25,20.055775299072266,19.96985050201416,4.296240825653076,3.818657398223877,4.670530195832232,61.740814208984375,0.6072850227355957,0.4927235543727875,0.5072764158248901
No_Residual_Gate,26,19.473449478149416,19.386440505981444,4.350445127487182,3.7592110633850098,4.566368657619001,62.325828552246094,0.6246062517166138,0.49223577976226807,0.5077642798423767
No_Residual_Gate,27,18.66278377532959,18.576520767211914,4.313157081604004,4.052303791046143,4.961760204912636,68.03168487548828,0.5567827820777893,0.49198415875434875,0.5080158114433289
No_Residual_Gate,28,18.42449077606201,18.340897903442382,4.1796469974517825,3.7712976932525635,4.519477441676769,62.79135513305664,0.6322764158248901,0.49160176515579224,0.5083982944488525
No_Residual_Gate,29,17.603093032836913,17.52245750427246,4.0317824268341065,4.326427936553955,5.235796288498838,74.66949462890625,0.5064734220504761,0.49115580320358276,0.508844256401062
No_Residual_Gate,30,17.909057006835937,17.821979694366455,4.353868980407714,4.176359176635742,5.119336418124763,67.43284606933594,0.5281842947006226,0.49065348505973816,0.5093464255332947
No_Residual_Gate,31,17.616535949707032,17.534667587280275,4.093414602279663,3.776378870010376,4.551175001407067,59.801231384277344,0.6271002292633057,0.490231990814209,0.509768009185791
No_Residual_Gate,32,17.011875705718992,16.93076416015625,4.055581340789795,3.832792043685913,4.642349077030176,61.62834167480469,0.6120098829269409,0.48971858620643616,0.5102813839912415
No_Residual_Gate,33,17.01230224609375,16.93388717651367,3.920753993988037,4.0864176750183105,5.009922100991972,63.671077728271484,0.5481367111206055,0.48901212215423584,0.5109879374504089
No_Residual_Gate,34,16.26885383605957,16.189630813598633,3.961151056289673,3.5753581523895264,4.473242788710772,49.58519744873047,0.6397615671157837,0.4892795979976654,0.5107203722000122
No_Residual_Gate,35,16.57200695037842,16.49262351989746,3.9691833209991456,3.678328514099121,4.488000978860732,55.04990768432617,0.6373806595802307,0.4891620874404907,0.510837972164154
No_Residual_Gate,36,16.190862617492677,16.11153964996338,3.9661585903167724,3.845676898956299,4.719592694957779,59.53221893310547,0.5989909768104553,0.48853325843811035,0.5114668011665344
No_Residual_Gate,37,15.765076751708984,15.684766426086426,4.0155166816711425,3.939250946044922,4.893544456092128,58.80705261230469,0.5688859820365906,0.4880303740501404,0.5119696259498596
No_Residual_Gate,38,15.820067710876465,15.741933708190919,3.9066934299468996,3.4438390731811523,4.307862372761722,48.989139556884766,0.6659059524536133,0.48781055212020874,0.5121893882751465
No_Residual_Gate,39,15.847455253601074,15.770276489257812,3.8589351844787596,4.321059226989746,5.222566225792459,67.36351776123047,0.5089644193649292,0.4872010350227356,0.5127989649772644
No_Residual_Gate,40,14.836719436645508,14.758052787780763,3.9333317852020264,4.171197414398193,5.047557489408785,65.43067932128906,0.5413222908973694,0.4870527386665344,0.5129473209381104
No_Residual_Gate,41,15.133812046051025,15.058686504364013,3.7562710571289064,4.8895111083984375,5.895469231927143,77.2049331665039,0.37427741289138794,0.4865666329860687,0.5134333372116089
No_Residual_Gate,42,14.604214859008788,14.526977806091308,3.861855354309082,3.918686628341675,4.823287960560543,58.3838996887207,0.5811761021614075,0.4864034950733185,0.5135964751243591
No_Residual_Gate,43,14.130466117858887,14.054796333312987,3.783483648300171,4.228551864624023,5.194432234225595,64.53494262695312,0.514240562915802,0.48620128631591797,0.5137986540794373
No_Residual_Gate,44,14.356689720153808,14.279402122497558,3.864382495880127,3.988064765930176,5.018869081749514,59.20665740966797,0.5465214252471924,0.48586490750312805,0.5141351222991943
No_Residual_Gate,45,13.481972465515137,13.405180931091309,3.839577054977417,3.612291097640991,4.619659433404117,46.8787956237793,0.6157932281494141,0.48535120487213135,0.5146487951278687
No_Residual_Gate,46,13.767881050109864,13.693311614990234,3.728472337722778,4.270176410675049,5.246725605331074,64.97946166992188,0.5044108629226685,0.48537886142730713,0.5146210789680481
No_Residual_Gate,47,12.474849090576171,12.399727954864503,3.7560551738739014,3.6979124546051025,4.648654964713668,52.30264663696289,0.6109551191329956,0.4855075180530548,0.5144924521446228
No_Residual_Gate,48,12.74813663482666,12.672534103393554,3.7801236057281495,4.453168869018555,5.463470002738662,66.62769317626953,0.4626191258430481,0.48532652854919434,0.5146734714508057
No_Residual_Gate,49,12.927744483947754,12.852392921447754,3.767581663131714,4.512093544006348,5.538140095039153,67.16970825195312,0.44782984256744385,0.4851832985877991,0.5148167014122009
No_Residual_Gate,50,12.337374114990235,12.262105484008789,3.7634299182891846,4.205489635467529,5.223906202680547,62.014503479003906,0.5087124109268188,0.48528486490249634,0.5147151947021484
No_Residual_Gate,51,11.855141735076904,11.780086421966553,3.752766923904419,3.9023241996765137,4.894373423108823,57.432682037353516,0.5687398910522461,0.4852357804775238,0.5147641897201538
No_Residual_Gate,52,12.41564706802368,12.340114765167236,3.776618814468384,4.99165678024292,6.168448354038117,74.46605682373047,0.31498998403549194,0.4847531020641327,0.5152469277381897
No_Residual_Gate,53,12.210701999664307,12.136067695617676,3.73171573638916,4.442805290222168,5.5103809184866055,63.502471923828125,0.45335131883621216,0.48431867361068726,0.5156813263893127
No_Residual_Gate,54,10.805421752929687,10.730871238708495,3.727525758743286,4.542843341827393,5.598954491429157,67.63423919677734,0.4356364607810974,0.48452526330947876,0.5154746770858765
No_Residual_Gate,55,10.986499786376953,10.911865577697753,3.731705846786499,4.7070770263671875,5.802690329267369,70.97947692871094,0.39381682872772217,0.4841071367263794,0.5158928036689758
No_Residual_Gate,56,10.551448040008545,10.477804107666016,3.68219633102417,4.00308895111084,4.951351967570342,58.54537582397461,0.5586403012275696,0.4841611385345459,0.5158388018608093
No_Residual_Gate,57,10.02044469833374,9.947253608703614,3.659550724029541,4.386569499969482,5.4449065178867295,65.36895751953125,0.4662647247314453,0.48393577337265015,0.5160642862319946
No_Residual_Gate,58,9.911364765167237,9.837109088897705,3.7127835941314697,4.030519008636475,5.084551972613421,56.82599639892578,0.5345741510391235,0.48381733894348145,0.5161826610565186
No_Residual_Gate,59,9.750726127624512,9.676442127227784,3.7142020893096923,4.159082412719727,5.180870323856993,61.08859634399414,0.5167737603187561,0.4837818741798401,0.5162181258201599
No_Residual_Gate,60,9.963037567138672,9.889175148010255,3.693119535446167,4.083062648773193,5.137024334422718,57.62321472167969,0.5249183177947998,0.4831780195236206,0.5168219804763794
No_Residual_Gate,61,9.865171489715577,9.791292572021485,3.693945064544678,4.361449241638184,5.546230912759266,61.20783615112305,0.44621527194976807,0.4833833873271942,0.5166165828704834
No_Residual_Gate,62,9.503869533538818,9.430191593170166,3.6838971900939943,4.340182781219482,5.4723939798749575,62.85050964355469,0.4608622193336487,0.4832267761230469,0.5167732238769531
No_Residual_Gate,63,9.816695880889892,9.743529834747314,3.658301343917847,4.07325553894043,5.139382255629797,59.70764923095703,0.524482011795044,0.4829414188861847,0.5170586109161377
