variant,epoch,train_total_loss,train_mse_loss,train_contrastive_loss,validation_MAE,validation_RMSE,validation_SMAPE,validation_R2,ensemble_weight_1,ensemble_weight_2
Full_Temporal_HCEF_LSTM,1,142.88846710205078,142.81978637695312,3.4339816188812256,9.747976303100586,11.959495213295416,128.653564453125,-1.5749616622924805,0.4933180510997772,0.5066819190979004
Full_Temporal_HCEF_LSTM,2,85.94513549804688,85.87647735595704,3.432898588180542,5.63637113571167,6.888214173995749,58.64395523071289,0.14580243825912476,0.4914291501045227,0.5085707902908325
Full_Temporal_HCEF_LSTM,3,53.93325904846191,53.864588775634765,3.433518047332764,5.032024383544922,6.2644300581822625,54.04243469238281,0.2935064435005188,0.49244049191474915,0.5075595378875732
Full_Temporal_HCEF_LSTM,4,44.36229423522949,44.29369590759277,3.4299019622802733,4.794258117675781,6.141323836069277,51.811580657958984,0.3210011124610901,0.4960315525531769,0.5039684772491455
Full_Temporal_HCEF_LSTM,5,40.48107551574707,40.412521286010744,3.4277123641967773,4.615509510040283,5.937732250289082,52.678871154785156,0.36527395248413086,0.4962845742702484,0.5037153959274292
Full_Temporal_HCEF_LSTM,6,35.95349647521973,35.88493927001953,3.4278485202789306,4.2652177810668945,5.441974596518738,52.37978744506836,0.46683937311172485,0.4962267279624939,0.5037732124328613
Full_Temporal_HCEF_LSTM,7,29.25684799194336,29.186646728515626,3.5100682544708253,4.100171089172363,5.109025762445616,64.86217498779297,0.5300828814506531,0.4959147572517395,0.5040851831436157
Full_Temporal_HCEF_LSTM,8,26.249363784790038,26.17261085510254,3.83763840675354,3.7087881565093994,4.683690672214411,52.77537536621094,0.6050688028335571,0.49500879645347595,0.5049912333488464
Full_Temporal_HCEF_LSTM,9,24.40158763885498,24.32492259979248,3.8332537174224854,3.866713523864746,4.76458268570767,70.20654296875,0.5913092494010925,0.49455955624580383,0.505440354347229
Full_Temporal_HCEF_LSTM,10,24.150880279541017,24.070123443603517,4.037842121124267,3.837252140045166,4.702077755342329,68.7906494140625,0.6019618511199951,0.49387413263320923,0.5061258673667908
Full_Temporal_HCEF_LSTM,11,23.499840240478516,23.419139404296875,4.0350376415252684,3.860762596130371,4.789325750436989,64.12305450439453,0.5870534181594849,0.4931279718875885,0.5068719983100891
Full_Temporal_HCEF_LSTM,12,23.467572708129882,23.387194595336915,4.018901195526123,3.9003353118896484,4.7840179210442,72.2300796508789,0.5879682898521423,0.49262678623199463,0.5073732137680054
Full_Temporal_HCEF_LSTM,13,22.027737541198732,21.947929306030275,3.990410509109497,3.6315736770629883,4.4000282460086355,64.55931091308594,0.6514573097229004,0.4925841987133026,0.507415771484375
Full_Temporal_HCEF_LSTM,14,22.005788917541505,21.923314018249513,4.123744344711303,3.624598264694214,4.456267094947159,62.463165283203125,0.642490565776825,0.4913254380226135,0.5086746215820312
Full_Temporal_HCEF_LSTM,15,21.77849796295166,21.69413475036621,4.218172521591186,3.7326717376708984,4.5353629552242145,67.46090698242188,0.6296868324279785,0.4912046790122986,0.5087953209877014
Full_Temporal_HCEF_LSTM,16,21.266396141052248,21.185218772888184,4.058871154785156,3.826632499694824,4.662523792195914,68.1006851196289,0.6086302995681763,0.49056801199913025,0.5094319581985474
Full_Temporal_HCEF_LSTM,17,20.418016242980958,20.336606826782226,4.0704724407196045,3.721331834793091,4.532526296885436,64.34819793701172,0.6301499009132385,0.49018803238868713,0.5098119974136353
Full_Temporal_HCEF_LSTM,18,20.551577186584474,20.466910820007325,4.2333139801025395,3.599069356918335,4.370779344911978,59.2293815612793,0.6560757160186768,0.48958367109298706,0.5104163289070129
Full_Temporal_HCEF_LSTM,19,20.161705055236816,20.0755632019043,4.307095165252686,3.51025390625,4.277432486950545,56.01486587524414,0.6706092357635498,0.48926424980163574,0.510735809803009
Full_Temporal_HCEF_LSTM,20,19.9332279586792,19.852938728332518,4.014461946487427,4.201174736022949,5.069833600626071,74.94761657714844,0.5372648239135742,0.48904651403427124,0.5109534859657288
Full_Temporal_HCEF_LSTM,21,20.826585807800292,20.74214611053467,4.221985692977905,3.902740478515625,4.7038263450669495,68.7219009399414,0.601665735244751,0.4885967969894409,0.5114032030105591
Full_Temporal_HCEF_LSTM,22,20.44789813995361,20.364481048583983,4.17085355758667,3.7192656993865967,4.514822390285172,60.891197204589844,0.6330335140228271,0.4877038598060608,0.512296199798584
Full_Temporal_HCEF_LSTM,23,20.19286163330078,20.106278343200685,4.329166421890259,3.7804253101348877,4.6056449668763095,60.61977005004883,0.6181207895278931,0.48671066761016846,0.5132893919944763
