window_days,epoch,train_total_loss,train_mse_loss,train_contrastive_loss,validation_MAE,validation_RMSE,validation_SMAPE,validation_R2,ensemble_weight_1,ensemble_weight_2
30,31,18.034170707066853,17.953861673672993,4.015454977750778,3.3672168254852295,4.042293827647625,53.052223205566406,0.7018578052520752,0.4886498749256134,0.511350154876709
30,32,17.497558116912842,17.419869860013325,3.884413957595825,3.4331817626953125,4.101194877498236,53.01255416870117,0.693105936050415,0.48804986476898193,0.5119501352310181
30,33,16.651775519053142,16.573670109113056,3.9052712817986808,3.6646809577941895,4.482314430561398,59.696163177490234,0.633417010307312,0.4876880943775177,0.5123118758201599
30,34,17.3998285929362,17.321422457695007,3.92029603322347,3.6786906719207764,4.4296465944154075,59.63897705078125,0.6419811844825745,0.48741063475608826,0.5125892758369446
30,35,17.042720119158428,16.964444557825725,3.9137792686621347,3.574734687805176,4.34605972027112,55.56781768798828,0.6553652286529541,0.48713400959968567,0.5128660202026367
30,36,16.541236360867817,16.46442772944768,3.8404290477434793,3.490795373916626,4.2732489228702235,52.50404357910156,0.6668160557746887,0.4870429039001465,0.5129570960998535
30,37,17.372827887535095,17.296552280584972,3.813779354095459,3.439290761947632,4.141707599112696,52.665645599365234,0.687012791633606,0.4867480993270874,0.5132519006729126
30,38,16.161046226819355,16.08318368593852,3.893126219511032,3.461695432662964,4.312205871281932,50.18606948852539,0.6607134342193604,0.4862508475780487,0.5137491226196289
30,39,16.465894142786663,16.387736598650616,3.9078783988952637,3.7439353466033936,4.632564853269836,57.92439651489258,0.6084288358688354,0.48554134368896484,0.5144586563110352
30,40,15.54862908522288,15.472257534662882,3.8185734351476035,3.2531657218933105,3.968306869638624,46.38658142089844,0.7126718759536743,0.4860265552997589,0.5139734745025635
30,41,15.184196134408316,15.105454961458841,3.9370581408341727,3.328958511352539,4.152349721450316,42.86757278442383,0.6854022741317749,0.48540523648262024,0.5145947933197021
30,42,15.919592380523682,15.843350410461426,3.8120954434076944,3.1510555744171143,3.8979417260141096,42.87041091918945,0.722771167755127,0.48557087779045105,0.5144291520118713
30,43,14.413941144943237,14.338473419348398,3.773383547862371,3.244203805923462,4.046284636218738,42.124332427978516,0.7012687921524048,0.4851530194282532,0.514846920967102
30,44,15.127352476119995,15.05141814549764,3.796722173690796,3.508890151977539,4.366387964532185,50.84774398803711,0.6521337032318115,0.48464900255203247,0.5153509974479675
30,45,14.90419054031372,14.827350993951162,3.841982146104177,3.5400681495666504,4.4101073783552085,51.5673942565918,0.6451326608657837,0.48431074619293213,0.5156892538070679
30,46,14.328022201855978,14.252956509590149,3.7532818615436554,3.302008867263794,4.020228022471006,43.58887481689453,0.705103874206543,0.4843480587005615,0.5156520009040833
30,47,13.700557192166647,13.624415159225464,3.807095468044281,3.2657580375671387,4.050765476177702,42.884498596191406,0.7006068229675293,0.4837806224822998,0.5162193775177002
30,48,13.97483080625534,13.900538523991903,3.714612970749537,3.426743268966675,4.265483923734527,48.906654357910156,0.6680258512496948,0.4837171137332916,0.516282856464386
30,49,14.402391950289408,14.327160954475403,3.761548548936844,3.3529560565948486,4.155150992430656,45.25124740600586,0.684977650642395,0.4832400381565094,0.516759991645813
30,50,12.871829291184744,12.798571368058523,3.662895530462265,3.254079818725586,4.0214544946376565,43.20701217651367,0.7049239277839661,0.4828447997570038,0.5171552896499634
30,51,13.330847521622976,13.256912291049957,3.6967639327049255,3.7245752811431885,4.61257544148268,55.66366958618164,0.6118007898330688,0.482835590839386,0.517164409160614
30,52,13.529788752396902,13.455617686112722,3.708556612332662,3.4299144744873047,4.19448770552691,47.36235427856445,0.6789848804473877,0.48289185762405396,0.517108142375946
30,53,14.042206645011902,13.969427903493246,3.638937085866928,3.240387439727783,4.013239883230451,44.855262756347656,0.7061281800270081,0.48262980580329895,0.5173702239990234
30,54,13.215377668539682,13.141469617684683,3.6954017678896585,3.3830747604370117,4.186580727863488,47.34746551513672,0.6801939606666565,0.4820965528488159,0.5179035067558289
30,55,12.458233972390493,12.384500920772552,3.686648885409037,3.3053929805755615,4.1506376305175285,44.80746078491211,0.6856616735458374,0.48176929354667664,0.518230676651001
30,56,12.448683559894562,12.37531147400538,3.668609062830607,3.4232983589172363,4.356122516096642,45.47154998779297,0.653767466545105,0.48127084970474243,0.5187290906906128
30,57,13.036168078581492,12.963188807169596,3.648966203133265,3.4935359954833984,4.452626411232792,46.292903900146484,0.6382569670677185,0.480633020401001,0.519366979598999
30,58,12.653446197509766,12.580525060494741,3.6460579931735992,3.4527974128723145,4.403418097612673,46.3968620300293,0.6462084054946899,0.4803479015827179,0.5196521282196045
30,59,12.009559988975525,11.93578040599823,3.688977897167206,3.4067234992980957,4.270942475699867,46.76839828491211,0.6671756505966187,0.4802235960960388,0.519776463508606
30,60,11.807904024918875,11.73495384057363,3.647508184115092,3.4401049613952637,4.303947482047458,46.336341857910156,0.6620117425918579,0.4803055226802826,0.5196945071220398
30,61,11.619298040866852,11.545788387457529,3.675478239854177,3.458022356033325,4.316016491169928,43.72972869873047,0.6601135730743408,0.480182409286499,0.519817590713501
30,62,12.453367511431376,12.380356311798096,3.650560508171717,3.4824976921081543,4.294081789215896,47.046966552734375,0.6635594367980957,0.4799133241176605,0.5200866460800171
30,63,11.29401727517446,11.221262375513712,3.6377498308817544,3.6078732013702393,4.57793355808398,48.9823112487793,0.6176098585128784,0.47946280241012573,0.5205371975898743
30,64,11.186613241831461,11.114110807577768,3.6251268784205117,3.535353899002075,4.47301914125539,49.26386642456055,0.6349358558654785,0.47988757491111755,0.5201124548912048
30,65,11.183658560117086,11.111165245374044,3.6246639092763266,3.553158760070801,4.434602463031715,48.54234313964844,0.6411796808242798,0.47938692569732666,0.5206131339073181
30,66,11.056330641110739,10.983406325181326,3.646212915579478,3.518185615539551,4.4507478492773185,47.30380630493164,0.6385620832443237,0.47956186532974243,0.5204381346702576
30,67,11.552177409331003,11.479820986588797,3.61782239874204,3.4037275314331055,4.241540680358924,46.0844841003418,0.6717422604560852,0.4794134497642517,0.5205864906311035
30,68,10.623012761274973,10.551211098829905,3.5900827447573342,3.447727680206299,4.3439267348965975,47.180809020996094,0.6557034254074097,0.47978660464286804,0.5202134251594543
30,69,10.59228124221166,10.520530621210733,3.5875322222709656,3.743860960006714,4.698731052272189,54.978275299072266,0.5971634387969971,0.4790381193161011,0.5209619402885437
30,70,10.427589197953543,10.354323506355286,3.663283963998159,3.4643008708953857,4.274581058788032,47.06593322753906,0.6666083335876465,0.47870609164237976,0.5212939381599426
30,71,10.833619197209677,10.761991560459137,3.581380973259608,3.607250452041626,4.638292336446663,48.37798309326172,0.6074600219726562,0.4783615469932556,0.5216384530067444
30,72,10.49485013882319,10.422051827112833,3.639911929766337,3.3815438747406006,4.281432210567118,45.67520523071289,0.6655387282371521,0.47857344150543213,0.5214266180992126
30,73,10.18165123462677,10.109607696533203,3.6021789610385895,3.612511157989502,4.478995575705283,50.83955001831055,0.6339596509933472,0.4785558879375458,0.5214440822601318
30,74,10.086149632930756,10.014313995838165,3.5917812287807465,3.3704793453216553,4.263698268499389,45.702518463134766,0.6683037281036377,0.4781688451766968,0.5218311548233032
30,75,10.031486590703329,9.95968665679296,3.589996188879013,3.426246166229248,4.262149946320166,48.189308166503906,0.6685445308685303,0.478298157453537,0.5217018723487854
30,76,8.756576597690582,8.68491663535436,3.5829976399739585,3.419496774673462,4.297440925090032,48.33769989013672,0.6630328893661499,0.47802263498306274,0.5219773650169373
30,77,9.763497412204742,9.692199071248373,3.5649163325627646,3.4845871925354004,4.3343465549715505,46.35590744018555,0.6572203636169434,0.4777494966983795,0.5222505927085876
