variant,epoch,train_total_loss,train_mse_loss,train_contrastive_loss,validation_MAE,validation_RMSE,validation_SMAPE,validation_R2,ensemble_weight_1,ensemble_weight_2
No_Contrastive_Loss,1,142.8206640625,142.8206640625,0.0,9.748053550720215,11.959599834369133,128.6549072265625,-1.5750069618225098,0.4933180510997772,0.5066819190979004
No_Contrastive_Loss,2,85.87797714233399,85.87797714233399,0.0,5.6363115310668945,6.888017018154268,58.643150329589844,0.1458512544631958,0.4914281964302063,0.5085718035697937
No_Contrastive_Loss,3,53.864993515014646,53.864993515014646,0.0,5.031909942626953,6.26441361662886,54.04133605957031,0.2935101389884949,0.49243953824043274,0.5075604319572449
No_Contrastive_Loss,4,44.29093467712402,44.29093467712402,0.0,4.793875217437744,6.140642704828961,51.81499099731445,0.3211517333984375,0.49603360891342163,0.5039663910865784
No_Contrastive_Loss,5,40.40047340393066,40.40047340393066,0.0,4.613988399505615,5.93523195014331,52.68914794921875,0.3658084273338318,0.496287077665329,0.5037128925323486
No_Contrastive_Loss,6,35.77201560974121,35.77201560974121,0.0,4.2589592933654785,5.43348264820589,52.598594665527344,0.4685019850730896,0.4962210953235626,0.5037789344787598
No_Contrastive_Loss,7,29.040011672973634,29.040011672973634,0.0,4.094818592071533,5.098558461528133,65.28424072265625,0.5320063829421997,0.4958994388580322,0.5041006207466125
No_Contrastive_Loss,8,26.06506977081299,26.06506977081299,0.0,3.721137762069702,4.69691376508298,53.92151641845703,0.6028356552124023,0.49497929215431213,0.5050206780433655
No_Contrastive_Loss,9,24.28303451538086,24.28303451538086,0.0,3.8874313831329346,4.783396320171993,70.28520965576172,0.5880752801895142,0.49458104372024536,0.5054189562797546
No_Contrastive_Loss,10,24.00487678527832,24.00487678527832,0.0,3.8314151763916016,4.693126709211655,68.7296142578125,0.60347580909729,0.4939115345478058,0.5060884356498718
No_Contrastive_Loss,11,23.340590057373046,23.340590057373046,0.0,3.863433837890625,4.808951915352234,63.7932243347168,0.5836620926856995,0.4932847023010254,0.5067152976989746
No_Contrastive_Loss,12,23.374216499328615,23.374216499328615,0.0,3.8711023330688477,4.753246603268589,70.7229232788086,0.5932517051696777,0.4928482472896576,0.50715172290802
No_Contrastive_Loss,13,22.00688804626465,22.00688804626465,0.0,3.661346435546875,4.431245721510959,65.14226531982422,0.6464940309524536,0.4929204285144806,0.507079541683197
No_Contrastive_Loss,14,21.9829940032959,21.9829940032959,0.0,3.620365619659424,4.453475349430856,61.797080993652344,0.6429383754730225,0.4919070601463318,0.508092999458313
No_Contrastive_Loss,15,21.642027015686036,21.642027015686036,0.0,3.686173915863037,4.473357699498892,66.4861068725586,0.6397430896759033,0.49173247814178467,0.5082674622535706
No_Contrastive_Loss,16,21.126852531433105,21.126852531433105,0.0,3.8268861770629883,4.625866370633189,67.84346008300781,0.6147601008415222,0.49086785316467285,0.5091321468353271
No_Contrastive_Loss,17,20.438209266662597,20.438209266662597,0.0,3.784134864807129,4.60634438406365,65.01657104492188,0.6180047988891602,0.4902454614639282,0.5097545981407166
No_Contrastive_Loss,18,20.435253677368163,20.435253677368163,0.0,3.5914881229400635,4.3448941487191854,59.729827880859375,0.6601372957229614,0.48982471227645874,0.510175347328186
